"Census Profile, 2021 Census of Population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,British Columbia [Province],,,,,,,,,,,,Alberta [Province],,,,,,,,,,,,Saskatchewan [Province],,,,,,,,,,,,Manitoba [Province],,,,,,,,,,,,Ontario [Province],,,,,,,,,,,
Language used most often at work,            Yue (Cantonese),,19865,,10015,,9855,,0.7,,0.7,,0.7,,4145,,2095,,2050,,0.2,,0.2,,0.2,,345,,190,,150,,0.1,,0.1,,0.1,,590,,305,,280,,0.1,,0.1,,0.1,,23610,,11880,,11730,,0.3,,0.3,,0.3,
Language used most often at work,"            Chinese, n.o.s.",,85,,45,,40,,0,,0,,0,,40,,30,,15,,0,,0,,0,,30,,15,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,250,,115,,135,,0,,0,,0,
Language used most often at work,"            Chinese languages, n.i.e.",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Language used most often at work,          Tibeto-Burman languages,,60,,35,,20,,0,,0,,0,,40,,20,,15,,0,,0,,0,,55,,25,,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,,135,,80,,55,,0,,0,,0,
Language used most often at work,            Burmese,,30,,15,,10,,0,,0,,0,,10,,10,,0,,0,,0,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,15,,0,,0,,0,,0,,0,
Language used most often at work,            Karenic languages,,0,,0,,0,,0,,0,,0,,25,,10,,10,,0,,0,,0,,50,,25,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,45,,35,,15,,0,,0,,0,
Language used most often at work,              S'gaw Karen,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,50,,25,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,35,,30,,0,,0,,0,,0,
Language used most often at work,"              Karenic languages, n.i.e.",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Language used most often at work,            Tibetan,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,80,,35,,45,,0,,0,,0,
Language used most often at work,"            Tibeto-Burman languages, n.i.e.",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Language used most often at work,"          Sino-Tibetan languages, n.i.e.",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,25,,10,,15,,0,,0,,0,
Language used most often at work,        Tai-Kadai languages,,205,,65,,140,,0,,0,,0,,170,,65,,100,,0,,0,,0,,0,,0,,0,,0,,0,,0,,15,,0,,10,,0,,0,,0,,330,,170,,160,,0,,0,,0,
Language used most often at work,          Lao,,0,,0,,0,,0,,0,,0,,15,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,50,,15,,30,,0,,0,,0,
Language used most often at work,          Thai,,200,,60,,140,,0,,0,,0,,150,,55,,90,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,275,,150,,125,,0,,0,,0,
Language used most often at work,"          Tai-Kadai languages, n.i.e.",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Language used most often at work,        Turkic languages,,60,,20,,40,,0,,0,,0,,145,,115,,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,,0,,10,,0,,0,,0,,970,,480,,490,,0,,0,,0,
Language used most often at work,          Azerbaijani,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,35,,0,,25,,0,,0,,0,
Language used most often at work,          Turkish,,55,,10,,40,,0,,0,,0,,145,,115,,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,,0,,10,,0,,0,,0,,905,,455,,450,,0,,0,,0,
Language used most often at work,          Uyghur,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30,,20,,15,,0,,0,,0,
Language used most often at work,          Uzbek,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Language used most often at work,"          Turkic languages, n.i.e.",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Language used most often at work,        Uralic languages,,50,,10,,40,,0,,0,,0,,50,,30,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,350,,165,,180,,0,,0,,0,
Language used most often at work,          Estonian,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,65,,15,,45,,0,,0,,0,
Language used most often at work,          Finnish,,20,,0,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,55,,20,,35,,0,,0,,0,
Language used most often at work,          Hungarian,,30,,0,,25,,0,,0,,0,,45,,30,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,230,,130,,100,,0,,0,,0,
Language used most often at work,"        Other languages, n.i.e.",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,,10,,0,,0,,0,,0,
Language used most often at work,  Multiple responses,,35660,,18080,,17585,,1.2,,1.2,,1.3,,14630,,7530,,7100,,0.6,,0.6,,0.6,,2710,,1290,,1420,,0.4,,0.4,,0.5,,7230,,3740,,3490,,1,,1,,1,,101955,,48010,,53945,,1.3,,1.2,,1.4,
Language used most often at work,    English and French,,2470,,970,,1510,,0.1,,0.1,,0.1,,2560,,1105,,1455,,0.1,,0.1,,0.1,,390,,150,,250,,0.1,,0,,0.1,,2110,,895,,1215,,0.3,,0.2,,0.4,,46525,,19475,,27055,,0.6,,0.5,,0.7,
Language used most often at work,    English and non-official language(s),,32195,,16590,,15610,,1.1,,1.1,,1.1,,11695,,6245,,5440,,0.5,,0.5,,0.5,,2290,,1140,,1155,,0.4,,0.4,,0.4,,5020,,2805,,2215,,0.7,,0.7,,0.6,,53330,,27575,,25755,,0.7,,0.7,,0.7,
Language used most often at work,    French and non-official language(s),,35,,10,,20,,0,,0,,0,,45,,25,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,20,,0,,20,,0,,0,,0,,155,,70,,85,,0,,0,,0,
Language used most often at work,"    English, French and non-official language(s)",,130,,65,,65,,0,,0,,0,,145,,65,,75,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30,,15,,15,,0,,0,,0,,880,,395,,485,,0,,0,,0,
Language used most often at work,    Multiple non-official languages,,825,,445,,380,,0,,0,,0,,190,,90,,105,,0,,0,,0,,20,,0,,15,,0,,0,,0,,55,,20,,30,,0,,0,,0,,1060,,490,,565,,0,,0,,0,
Other language(s) used regularly at work,"Total - Other language(s) used regularly at work for the population in private households aged 15 years and over who worked since January 1, 2020 - 25% sample data",197,2855890,,1472060,,1383830,,100,,100,,100,,2422110,,1273895,,1148215,,100,,100,,100,,615785,,321390,,294395,,100,,100,,100,,727130,,382175,,344960,,100,,100,,100,,7885710,,4072735,,3812975,,100,,100,,100,
Other language(s) used regularly at work,  None,,2703945,,1398765,,1305180,,94.7,,95,,94.3,,2350940,,1239355,,1111590,,97.1,,97.3,,96.8,,603050,,315370,,287680,,97.9,,98.1,,97.7,,694535,,366700,,327830,,95.5,,96,,95,,7400850,,3844820,,3556035,,93.9,,94.4,,93.3,
Other language(s) used regularly at work,  English,,36055,,17805,,18250,,1.3,,1.2,,1.3,,13200,,6355,,6840,,0.5,,0.5,,0.6,,2935,,1355,,1580,,0.5,,0.4,,0.5,,7010,,3170,,3845,,1,,0.8,,1.1,,89345,,39850,,49495,,1.1,,1,,1.3,
Other language(s) used regularly at work,  French,,16140,,7125,,9020,,0.6,,0.5,,0.7,,14630,,6410,,8215,,0.6,,0.5,,0.7,,2530,,1090,,1440,,0.4,,0.3,,0.5,,9175,,3840,,5330,,1.3,,1,,1.5,,199430,,87785,,111645,,2.5,,2.2,,2.9,
Other language(s) used regularly at work,  Non-official language,,79300,,38900,,40400,,2.8,,2.6,,2.9,,36335,,18310,,18025,,1.5,,1.4,,1.6,,6265,,3050,,3215,,1,,0.9,,1.1,,14510,,7430,,7080,,2,,1.9,,2.1,,154150,,79615,,74535,,2,,2,,2,
Other language(s) used regularly at work,    Indigenous,39,1320,,470,,850,,0,,0,,0.1,,2125,,865,,1255,,0.1,,0.1,,0.1,,2130,,895,,1235,,0.3,,0.3,,0.4,,2975,,1405,,1575,,0.4,,0.4,,0.5,,2895,,1115,,1785,,0,,0,,0,
Other language(s) used regularly at work,    Non-Indigenous,,77980,,38430,,39550,,2.7,,2.6,,2.9,,34210,,17445,,16765,,1.4,,1.4,,1.5,,4140,,2155,,1980,,0.7,,0.7,,0.7,,11530,,6025,,5510,,1.6,,1.6,,1.6,,151255,,78510,,72750,,1.9,,1.9,,1.9,
Other language(s) used regularly at work,  English and French,,70,,30,,40,,0,,0,,0,,35,,25,,10,,0,,0,,0,,10,,0,,10,,0,,0,,0,,10,,0,,0,,0,,0,,0,,270,,100,,170,,0,,0,,0,
Other language(s) used regularly at work,  English and non-official language(s),,4745,,2165,,2580,,0.2,,0.1,,0.2,,1080,,540,,540,,0,,0,,0,,120,,45,,80,,0,,0,,0,,265,,105,,155,,0,,0,,0,,7395,,3425,,3970,,0.1,,0.1,,0.1,
Other language(s) used regularly at work,  French and non-official language(s),,1945,,860,,1085,,0.1,,0.1,,0.1,,1125,,565,,560,,0,,0,,0,,130,,65,,65,,0,,0,,0,,265,,140,,125,,0,,0,,0,,7510,,3515,,3995,,0.1,,0.1,,0.1,
Other language(s) used regularly at work,"  English, French and non-official language(s)",,10,,0,,10,,0,,0,,0,,10,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,50,,45,,0,,0,,0,,0,
Other language(s) used regularly at work,  Multiple non-official languages,,13685,,6410,,7275,,0.5,,0.4,,0.5,,4760,,2335,,2420,,0.2,,0.2,,0.2,,750,,420,,335,,0.1,,0.1,,0.1,,1360,,775,,590,,0.2,,0.2,,0.2,,26705,,13575,,13125,,0.3,,0.3,,0.3,
Place of work status,Total - Place of work status for the employed labour force aged 15 years and over - 25% sample data,198,2433600,,1264715,,1168885,,100,,100,,100,,2030730,,1077590,,953140,,100,,100,,100,,528900,,277280,,251620,,100,,100,,100,,625115,,330890,,294235,,100,,100,,100,,6492895,,3416955,,3075940,,100,,100,,100,
Place of work status,  Worked at home,,549845,,262840,,287005,,22.6,,20.8,,24.6,,446315,,211420,,234900,,22,,19.6,,24.6,,97525,,49585,,47940,,18.4,,17.9,,19.1,,106565,,51780,,54785,,17,,15.6,,18.6,,1929760,,904345,,1025415,,29.7,,26.5,,33.3,
Place of work status,  Worked outside Canada,,10065,,6785,,3275,,0.4,,0.5,,0.3,,5430,,4105,,1330,,0.3,,0.4,,0.1,,755,,515,,235,,0.1,,0.2,,0.1,,1450,,1150,,290,,0.2,,0.3,,0.1,,29740,,19860,,9875,,0.5,,0.6,,0.3,
Place of work status,  No fixed workplace address,,373475,,277860,,95615,,15.3,,22,,8.2,,319675,,242835,,76845,,15.7,,22.5,,8.1,,71095,,54970,,16125,,13.4,,19.8,,6.4,,78405,,60795,,17605,,12.5,,18.4,,6,,765180,,576300,,188880,,11.8,,16.9,,6.1,
Place of work status,  Usual place of work,,1500215,,717240,,782980,,61.6,,56.7,,67,,1259305,,619240,,640065,,62,,57.5,,67.2,,359530,,172210,,187320,,68,,62.1,,74.4,,438705,,217160,,221550,,70.2,,65.6,,75.3,,3768210,,1916445,,1851765,,58,,56.1,,60.2,
Commuting destination,Total - Commuting destination for the employed labour force aged 15 years and over with a usual place of work - 25% sample data,199,1500215,,717235,,782980,,100,,100,,100,,1259305,,619240,,640065,,100,,100,,100,,359530,,172215,,187315,,100,,100,,100,,438705,,217160,,221550,,100,,100,,100,,3768210,,1916445,,1851765,,100,,100,,100,
Commuting destination,  Commute within census subdivision (CSD) of residence,,774620,,341895,,432725,,51.6,,47.7,,55.3,,902040,,419240,,482800,,71.6,,67.7,,75.4,,245520,,112700,,132815,,68.3,,65.4,,70.9,,328415,,157380,,171035,,74.9,,72.5,,77.2,,2212620,,1041890,,1170730,,58.7,,54.4,,63.2,
Commuting destination,  Commute to a different census subdivision (CSD) within census division (CD) of residence,,638825,,322890,,315940,,42.6,,45,,40.4,,292360,,157820,,134535,,23.2,,25.5,,21,,78380,,39945,,38430,,21.8,,23.2,,20.5,,46100,,22990,,23115,,10.5,,10.6,,10.4,,653055,,340750,,312310,,17.3,,17.8,,16.9,
Commuting destination,  Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence,,77845,,46415,,31440,,5.2,,6.5,,4,,52590,,34120,,18470,,4.2,,5.5,,2.9,,26900,,14655,,12250,,7.5,,8.5,,6.5,,61140,,34635,,26500,,13.9,,15.9,,12,,885485,,523590,,361890,,23.5,,27.3,,19.5,
Commuting destination,  Commute to a different province or territory,,8920,,6040,,2875,,0.6,,0.8,,0.4,,12315,,8060,,4260,,1,,1.3,,0.7,,8735,,4920,,3815,,2.4,,2.9,,2,,3055,,2150,,900,,0.7,,1,,0.4,,17050,,10215,,6835,,0.5,,0.5,,0.4,
Main mode of commuting,Total - Main mode of commuting for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,200,1873690,,995095,,878595,,100,,100,,100,,1578980,,862070,,716915,,100,,100,,100,,430625,,227180,,203440,,100,,100,,100,,517110,,277950,,239155,,100,,100,,100,,4533390,,2492745,,2040645,,100,,100,,100,
Main mode of commuting,"  Car, truck or van",,1497765,,824995,,672775,,79.9,,82.9,,76.6,,1378685,,765905,,612775,,87.3,,88.8,,85.5,,389035,,208585,,180445,,90.3,,91.8,,88.7,,445070,,244870,,200200,,86.1,,88.1,,83.7,,3790545,,2161945,,1628600,,83.6,,86.7,,79.8,
Main mode of commuting,"    Car, truck or van - as a driver",,1376410,,775555,,600865,,73.5,,77.9,,68.4,,1287940,,730925,,557015,,81.6,,84.8,,77.7,,364190,,199915,,164270,,84.6,,88,,80.7,,401745,,229310,,172435,,77.7,,82.5,,72.1,,3451650,,2022010,,1429635,,76.1,,81.1,,70.1,
Main mode of commuting,"    Car, truck or van - as a passenger",,121350,,49440,,71910,,6.5,,5,,8.2,,90740,,34980,,55760,,5.7,,4.1,,7.8,,24850,,8670,,16180,,5.8,,3.8,,8,,43325,,15560,,27765,,8.4,,5.6,,11.6,,338895,,139935,,198960,,7.5,,5.6,,9.7,
Main mode of commuting,  Public transit,,174045,,72290,,101750,,9.3,,7.3,,11.6,,88255,,39915,,48345,,5.6,,4.6,,6.7,,7935,,3030,,4905,,1.8,,1.3,,2.4,,29345,,12095,,17250,,5.7,,4.4,,7.2,,390140,,163395,,226745,,8.6,,6.6,,11.1,
Main mode of commuting,  Walked,,121550,,51185,,70360,,6.5,,5.1,,8,,62810,,27445,,35360,,4,,3.2,,4.9,,22105,,9315,,12795,,5.1,,4.1,,6.3,,27440,,12330,,15105,,5.3,,4.4,,6.3,,208380,,94020,,114370,,4.6,,3.8,,5.6,
Main mode of commuting,  Bicycle,,36790,,22990,,13800,,2,,2.3,,1.6,,11370,,7975,,3395,,0.7,,0.9,,0.5,,3045,,1980,,1070,,0.7,,0.9,,0.5,,5395,,3720,,1680,,1,,1.3,,0.7,,37665,,26230,,11440,,0.8,,1.1,,0.6,
Main mode of commuting,  Other method,,43535,,23635,,19900,,2.3,,2.4,,2.3,,37865,,20820,,17040,,2.4,,2.4,,2.4,,8505,,4280,,4225,,2,,1.9,,2.1,,9855,,4935,,4925,,1.9,,1.8,,2.1,,106655,,47160,,59495,,2.4,,1.9,,2.9,
Commuting duration,Total - Commuting duration for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,201,1873690,,995095,,878595,,100,,100,,100,,1578980,,862070,,716915,,100,,100,,100,,430625,,227180,,203440,,100,,100,,100,,517110,,277950,,239155,,100,,100,,100,,4533390,,2492745,,2040645,,100,,100,,100,
Commuting duration,  Less than 15 minutes,,595470,,276270,,319200,,31.8,,27.8,,36.3,,487710,,225360,,262355,,30.9,,26.1,,36.6,,202860,,98070,,104795,,47.1,,43.2,,51.5,,187385,,91055,,96330,,36.2,,32.8,,40.3,,1283185,,621485,,661700,,28.3,,24.9,,32.4,
Commuting duration,  15 to 29 minutes,,637130,,333835,,303295,,34,,33.5,,34.5,,610485,,333105,,277385,,38.7,,38.6,,38.7,,152070,,82490,,69585,,35.3,,36.3,,34.2,,191315,,103060,,88255,,37,,37.1,,36.9,,1527580,,823940,,703640,,33.7,,33.1,,34.5,
Commuting duration,  30 to 44 minutes,,369645,,216975,,152670,,19.7,,21.8,,17.4,,302735,,184370,,118365,,19.2,,21.4,,16.5,,42705,,25055,,17655,,9.9,,11,,8.7,,90020,,53555,,36465,,17.4,,19.3,,15.2,,934230,,555195,,379030,,20.6,,22.3,,18.6,
Commuting duration,  45 to 59 minutes,,137115,,81460,,55655,,7.3,,8.2,,6.3,,87230,,55475,,31755,,5.5,,6.4,,4.4,,14775,,8890,,5875,,3.4,,3.9,,2.9,,25475,,14980,,10495,,4.9,,5.4,,4.4,,375215,,226980,,148230,,8.3,,9.1,,7.3,
Commuting duration,  60 minutes and over,,134330,,86550,,47780,,7.2,,8.7,,5.4,,90815,,63765,,27050,,5.8,,7.4,,3.8,,18210,,12675,,5535,,4.2,,5.6,,2.7,,22915,,15300,,7615,,4.4,,5.5,,3.2,,413180,,265140,,148040,,9.1,,10.6,,7.3,
Time leaving for work,Total - Time leaving for work for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,202,1873690,,995095,,878595,,100,,100,,100,,1578980,,862070,,716915,,100,,100,,100,,430625,,227180,,203440,,100,,100,,100,,517110,,277950,,239155,,100,,100,,100,,4533390,,2492745,,2040645,,100,,100,,100,
Time leaving for work,  Between 5 a.m. and 5:59 a.m.,,125470,,91685,,33785,,6.7,,9.2,,3.8,,116400,,88060,,28340,,7.4,,10.2,,4,,25595,,18700,,6890,,5.9,,8.2,,3.4,,26980,,19745,,7235,,5.2,,7.1,,3,,351800,,257455,,94350,,7.8,,10.3,,4.6,
Time leaving for work,  Between 6 a.m. and 6:59 a.m.,,298120,,192650,,105460,,15.9,,19.4,,12,,296930,,194765,,102165,,18.8,,22.6,,14.3,,74470,,47500,,26975,,17.3,,20.9,,13.3,,87745,,57035,,30705,,17,,20.5,,12.8,,797475,,512385,,285090,,17.6,,20.6,,14,
Time leaving for work,  Between 7 a.m. and 7:59 a.m.,,449315,,237080,,212235,,24,,23.8,,24.2,,424170,,228535,,195630,,26.9,,26.5,,27.3,,132035,,70585,,61450,,30.7,,31.1,,30.2,,143110,,78985,,64125,,27.7,,28.4,,26.8,,1066580,,572020,,494565,,23.5,,22.9,,24.2,
Time leaving for work,  Between 8 a.m. and 8:59 a.m.,,418635,,186225,,232415,,22.3,,18.7,,26.5,,299145,,134910,,164240,,18.9,,15.6,,22.9,,94680,,40390,,54285,,22,,17.8,,26.7,,116395,,50465,,65930,,22.5,,18.2,,27.6,,938175,,426175,,511995,,20.7,,17.1,,25.1,
Time leaving for work,  Between 9 a.m. and 11:59 a.m.,,303745,,133880,,169865,,16.2,,13.5,,19.3,,195835,,83185,,112655,,12.4,,9.6,,15.7,,46065,,19245,,26815,,10.7,,8.5,,13.2,,59845,,26620,,33220,,11.6,,9.6,,13.9,,632825,,298665,,334160,,14,,12,,16.4,
Time leaving for work,  Between 12 p.m. and 4:59 a.m.,,278405,,153580,,124825,,14.9,,15.4,,14.2,,246495,,132620,,113880,,15.6,,15.4,,15.9,,57780,,30760,,27015,,13.4,,13.5,,13.3,,83035,,45100,,37940,,16.1,,16.2,,15.9,,746530,,426045,,320485,,16.5,,17.1,,15.7,
Children eligible for instruction in the minority official language,Total - Eligibility for instruction in the minority official language for the population in private households born in 2003 or later - 100% data,203,884130,,455675,,428450,,100,,100,,100,,971390,,499245,,472145,,100,,100,,100,,266595,,136825,,129775,,100,,100,,100,,302080,,155205,,146880,,100,,100,,100,,2781415,,1429175,,1352240,,100,,100,,100,
Children eligible for instruction in the minority official language,  Children eligible for instruction in the minority official language,,55575,,28115,,27465,,6.3,,6.2,,6.4,,67140,,34000,,33140,,6.9,,6.8,,7,,15535,,7860,,7680,,5.8,,5.7,,5.9,,30475,,15430,,15050,,10.1,,9.9,,10.2,,349875,,176750,,173120,,12.6,,12.4,,12.8,
Children eligible for instruction in the minority official language,  Children not eligible for instruction in the minority official language,,828550,,427565,,400990,,93.7,,93.8,,93.6,,904245,,465240,,439005,,93.1,,93.2,,93,,251060,,128965,,122095,,94.2,,94.3,,94.1,,271605,,139775,,131830,,89.9,,90.1,,89.8,,2431540,,1252420,,1179120,,87.4,,87.6,,87.2,
Eligibility and instruction in the minority official language for school-aged children,"Total - Eligibility and instruction in the minority official language, for the population in private households born between 2003 and 2015 (inclusive) - 100% data",204,651050,,336315,,314735,,100,,100,,100,,704490,,362400,,342090,,100,,100,,100,,192900,,99195,,93705,,100,,100,,100,,217225,,111805,,105425,,100,,100,,100,,2047210,,1053155,,994055,,100,,100,,100,
Eligibility and instruction in the minority official language for school-aged children,  Children eligible for instruction in the minority official language,,43010,,21805,,21205,,6.6,,6.5,,6.7,,49735,,25180,,24555,,7.1,,6.9,,7.2,,11720,,5965,,5760,,6.1,,6,,6.1,,23030,,11620,,11405,,10.6,,10.4,,10.8,,268250,,135205,,133045,,13.1,,12.8,,13.4,
Eligibility and instruction in the minority official language for school-aged children,    Eligible children who have been instructed in the minority official language at the primary or secondary level in Canada,,23960,,11755,,12205,,3.7,,3.5,,3.9,,24675,,12010,,12665,,3.5,,3.3,,3.7,,7000,,3445,,3555,,3.6,,3.5,,3.8,,14755,,7340,,7415,,6.8,,6.6,,7,,179995,,88815,,91175,,8.8,,8.4,,9.2,
Eligibility and instruction in the minority official language for school-aged children,    Eligible children who have not been instructed in the minority official language at the primary or secondary level in Canada,,19050,,10050,,8995,,2.9,,3,,2.9,,25055,,13170,,11890,,3.6,,3.6,,3.5,,4720,,2515,,2205,,2.4,,2.5,,2.4,,8280,,4285,,3990,,3.8,,3.8,,3.8,,88260,,46390,,41870,,4.3,,4.4,,4.2,
Eligibility and instruction in the minority official language for school-aged children,  Children not eligible for instruction in the minority official language,,608040,,314500,,293535,,93.4,,93.5,,93.3,,654755,,337220,,317530,,92.9,,93.1,,92.8,,181180,,93235,,87950,,93.9,,94,,93.9,,194195,,100175,,94020,,89.4,,89.6,,89.2,,1778960,,917950,,861010,,86.9,,87.2,,86.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symbols:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
...,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2021 and 2016 population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Statistics Canada is committed to protect the privacy of all Canadians and the confidentiality of the data they provide to us. As part of this commitment  some population counts of geographic areas are adjusted in order to ensure confidentiality.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,The adjustment to counts of the total population for any dissemination block is controlled to ensure that the population counts for dissemination areas will always be within 5 of the actual values. The adjustment has no impact on the population counts of census divisions and large census subdivisions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Total private dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Private dwelling refers to a separate set of living quarters with a private entrance either from outside the building or from a common hall  lobby  vestibule or stairway inside the building. The entrance to the dwelling must be one that can be used without passing through the living quarters of some other person or group of persons.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Private dwellings occupied by usual residents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A private dwelling occupied by usual residents refers to a private dwelling in which a person or a group of persons is permanently residing. Also included are private dwellings whose usual residents are temporarily absent on May 11  2021.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,The category 'Movable dwelling' includes mobile homes and other movable dwellings such as houseboats  recreational vehicles and railroad cars.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,A census family is defined as a married couple (with or without children)  a common-law couple (with or without children) or a one-parent family. For more information  refer to the Census Dictionary: Census family structure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,There is no age restriction on children. Includes children living with a grandparent or grandparents without a parent present.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Includes foster children.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
